200 300 1;300 50 100;120331903	1	1	directed_bfs	239366	OK	277	0.07667	111110111101001011111110111011111111111111111111111101111111111111101111111111111111111111111101111111111111111111111011111111111111111111111111111111111111111111111111111001111111111110111111111111111111011111101011110111111111111111001111111111111011111111111110111101111111111111111111111111111111
200 300 1;300 50 100;120331903	1	1	mf_dinic_200	37690	OK	126	0.58000	111010110101000001110010000001011110100100100101000001010001001011000101100010010000110111001000011000011111110010001001101101010011110011110100011010010001101101001011001000100001100100000010001010011010000100000011010010011111111001000010000000100010001100001010000000100110011011100001001101111011
200 300 1;300 50 100;120331903	1	1	ff_dinic_3184	148217	OK	192	0.36000	111010110101001011110010101001011110100100100111000101011001101111100101101111010100111111011000011011011111110110001001111101011011110011111111111010011001111101001011111001110011110110001010001011011011011110000011010010011111111111001111111100101011001111111110001100111110111111111101011101111011
100 100 1;300 50 100;148053036	1	1	local_optima	6414	OK	51	0.49000	1011110100111111000000000000110110001111011010001001010000101010100101110111000001111110001111101101
100 100 1;300 50 100;148053036	1	1	directed_bfs	15627	OK	91	0.09000	1011111110111111011101111111111111111111111111111111111111101011100111111111011111111111111111111111
100 100 1;300 50 100;148053036	1	1	mf_dinic_100	7163	OK	55	0.45000	1011111100111111000000100000110110001111011010001001010000101010100101110111000011111110101111101101
100 100 1;300 50 100;148053036	1	1	ff_dinic_833	18551	OK	62	0.38000	1011111110111111000100100000110110001111111010001011110000101011100111110111000011111110101111101101
100 500 1;300 50 100;226835844	2	1	local_optima	47652	OK	200	0.60000	11011100001010000111001000101001000000100000111001010001001100111100010010111000110011001000000010110000010100001110001101101010100011000001000111100010001000101110001001111001011001000101000101010000110101100010100011000000011111011000010001011100000110001110101011010000000000111001001100001001010110001110010011010011101011111001100011000010000001011110000000000100010010000010101100011001001000000000011010111010000101011001110010000110100101000011011100100001101000001001000111000001011010101101
100 500 1;300 50 100;226835844	2	1	directed_bfs	1288606	OK	465	0.07000	11011111101011001111111111111101111111111111111111110011011101111111111111111111111111111111111111111111111111111110011111111111110111111011111111111111111101111111111111111111111111110111111111111111111111111111111111101111111111111111010111111111111111111111111111110111111111111111111111111111111111111111011111111111111111111101111111110111110101111111111111111111111111101111111111111111111111110111111111111111101111011111111111111110111111110111111101101111111111011111111111111111111111101111
100 500 1;300 50 100;226835844	2	1	mf_dinic_100	49317	OK	208	0.58400	11011100001010000111001000101001000010100000111001010001001100111100010010111000110011001000000010110000010100001110001101101011100011000011000111100010001000101110001001111001011001000101000101010000110101100010100011000000011111011000010001011100000110001110101011010000000000111001001100001001010110001110010011011011101011111001100011000010000101011110000000000100010010000010101100011001001000000001111010111010100101011001110010000110100101000011011100100001101000001001000111000001011010101101
100 500 1;300 50 100;226835844	2	1	ff_dinic_2647	204193	OK	298	0.40400	11011111101010001111101100111001010111101001111011110011001100111100010010111001110011001001010011110010010110101110001101101011100011001011000111100010111101101110001011111011011001000101001101010101110101101010110111100000011111111110010001011100100110001110111011110011010100111001011110001011010110101110010111011011101011111001111011000010110101011111101110110110111011100110101110111011001000010011111010111010100101011011111010000110101101100111111100100001101100011011001111011111111111101101
200 100 1;300 50 100;198370434	3	1	local_optima	11056	OK	43	0.57000	0000111010000001000010011101110010001010000010101100011001101110011011001000000000011111101101101100
200 100 1;300 50 100;198370434	3	1	directed_bfs	8464	OK	90	0.10000	0101111110000111011110111111111111111111011111111110111111111111111111111111111111111111111111111111
200 100 1;300 50 100;198370434	3	1	mf_dinic_200	10287	OK	43	0.57000	0000111010000001000010011101110010001010000010101100011001101110011011001000000000011111101101101100
200 100 1;300 50 100;198370434	3	1	ff_dinic_1182	24488	OK	54	0.46000	0100111010000001010010011101110111011010010010101100011001101110011111101000000100011111101111111100
100 100 1;300 50 100;229792328	3	2	local_optima	8353	OK	43	0.57000	0000000100011000100000110110000101010001110100110111111001110100011010000010100001000011011110001111
100 100 1;300 50 100;229792328	3	2	directed_bfs	10975	OK	89	0.11000	1001101111011110111100110111011111111111110101111111111111111111111111111111111111111111111111111111
100 100 1;300 50 100;229792328	3	2	mf_dinic_200	6889	OK	45	0.55000	0000000100011000101000110110000101010001110100110111111001110100011010000010100001000011011110101111
100 100 1;300 50 100;229792328	3	2	ff_dinic_630	16998	OK	64	0.36000	1000001110011010101100110110010111010101110100110111111101110100111110100110101011111111011110101111
200 100 1;300 50 100;236740201	1	1	local_optima	10392	OK	44	0.56000	0111101111101010001010101000101001101110000100001110010100100001011010100011001011001001100100010000
200 100 1;300 50 100;236740201	1	1	directed_bfs	13630	OK	95	0.05000	0111111111111111111111101111111111111111111111111111110111101111111111111111111111111111111111110111
200 100 1;300 50 100;236740201	1	1	mf_dinic_200	11701	OK	49	0.51000	0111101111101110001010101100101011101111000100001110010100100001011010100011001011001101100100010000
200 100 1;300 50 100;236740201	1	1	ff_dinic_1112	29865	OK	74	0.26000	0111111111111111101110101110111011111111001100001110010111101001011110100011111111011111111110110111
100 300 1;300 50 100;205361654	3	2	local_optima	23179	OK	114	0.62000	011000001010000101001100000000011001100011100100100110011011100000000000001000100010110100000010010000000000110100111110100010000011001100000101100111001100110010010000001010001000010011011011000001111011101111011011010010000010100000010001011001000110100000000010011101100011101000011001000110001111
100 300 1;300 50 100;205361654	3	2	directed_bfs	257406	OK	274	0.08667	011001111011010111001101111111111011111111111111111110111111111111111111101111111111111101111111111100110111111111111111111111110111111111101111111111111111111111011111111110111111111111111111111011111111111111111111111111111111111111011111111111110111111110011111111111111111111111111111110111111111
100 300 1;300 50 100;205361654	3	2	mf_dinic_200	25593	OK	126	0.58000	011000001010000101001100000000011011100011100100101110011011100000000000001101100010110100000110010000000000110100111110100010000011001100000101101111001100110010010000101010001000010011011011000001111011101111011011110110100010100000010001011001000110100100001010011101100011101000011001000110001111
100 300 1;300 50 100;205361654	3	2	ff_dinic_1681	75512	OK	152	0.49333	011000011010000101001100100110111011100111100100111110011011101101010010101101100110110100001110010000000000110100111110100011000011011110100101101111101100110010010000101010101000011011011011001001111011101111011011110110100010100000010001011011010110100100001010111101100011101000011001000110001111
100 100 1;300 50 100;176477004	2	2	local_optima	6618	OK	43	0.57000	0010001110111100010010101000000000001101100000100100010000100110110101111001000001110100011101011111
100 100 1;300 50 100;176477004	2	2	directed_bfs	11489	OK	93	0.07000	1111011110111110111111111111111011111111111111111111111101101111111111111111111111111111111101111111
100 100 1;300 50 100;176477004	2	2	mf_dinic_200	7715	OK	51	0.49000	0110011110111100010011101010010000001111101000100100010000100110110101111001000001111100011101011111
100 100 1;300 50 100;176477004	2	2	ff_dinic_589	13820	OK	61	0.39000	0110011110111100010111101011010000101111101000101100011000101110110111111001100001111101011101111111
100 500 1;300 50 100;228784260	3	1	local_optima	55613	OK	237	0.52600	01100111000111001111100011000111110111000011000001010000101011100111110100110101110100111110100101011000111000011111000000001110010010110101011000000111100000011101100100101011001100010010001100011000110010001111101000010101001010101011101100101011100110101000001100001101010001011000101011011100010000100000101110110101000000001010000011101100100110111100110111011011001001111011000011100000111000111100000101110111101100100011100011111110010000000000110101111010101100000100001010011001010011011001
100 500 1;300 50 100;228784260	3	1	directed_bfs	1541527	OK	465	0.07000	01101111101111011111110111111111111111111111101101111001111111110111110111111111110111111111111111011111111111111111111111111111111111111111111111111111111101011111111110111111111111111111111110011111111111111111101111111111111111111111111111111111111111111111111111111111011111111110111111111111111111111111111111110111101110011111101011101111111111111111111111111111111101111011111111111111111110111111101111111111111111111111111111111111111111111111111111111111111111111111111010011111111111111111
100 500 1;300 50 100;228784260	3	1	mf_dinic_100	57701	OK	261	0.47800	01100111000111001111100011000111110111010011000101110000101011110111110101110101110100111110100101011010111000011111000000001110010010110101011000000111100000011101110100111011001100110010001100011000110010001111101001010101001010101011101100101011100110101000001100001101010011011000101011011100010000100001101110110101000100001011001011101100100110111110110111011011001001111011000111100000111000111100000101110111101100100011100011111110111001100000110101111010111100000100011010011001110011011001
100 500 1;300 50 100;228784260	3	1	ff_dinic_3261	257797	OK	311	0.37800	01100111101111001111100011101111110111010011000101111000101111110111110101110101110100111110101111011011111010011111000100001110010110110101011000000111100000011111111100111111001110110010001100011000110010001111101101010111101110101011101100111011111111101001001100011101010111011010101011011100010000100011101110110111000100001011001011101110111110111110111111011011001001111011001111110000111010111101101101111111101100101111100111111110111001110000110101111110111100000100011010011101111011011111
100 100 1;300 50 100;235758385	3	3	local_optima	7250	OK	47	0.53000	0000011001110000100000110001110011100000100001100001111100011110100110101010001010111001111111110100
100 100 1;300 50 100;235758385	3	3	directed_bfs	7925	OK	87	0.13000	0000011001111111111110110111111111111111111111111111111111011111101111111110101111111111111111111111
100 100 1;300 50 100;235758385	3	3	mf_dinic_300	8646	OK	51	0.49000	0000011001111110100000110001110011100000101001100001111100011110100110101010001010111001111111110100
100 100 1;300 50 100;235758385	3	3	ff_dinic_665	14384	OK	59	0.41000	0000011001111110100000110001110011100011101001100001111100011111101111101010001011111101111111110110
200 500 1;300 50 100;226853480	3	3	local_optima	82090	OK	208	0.58400	10100011100010000010100001010010111010100011110111010101001110110001111001110000111001011010100100100101101010101100110010101000011000010100101010110010101000000111110011101110101001100000100000001000110110010000100101000100010001110100001001001000111010001001011000001101010010000011100110100001100001011000001100010010101001001001010100000001010000010000101000100010100100110011110000011001101110000010010010001000001001001101101100110111000011111100100110001001110000001101101010100111000011011000
200 500 1;300 50 100;226853480	3	3	directed_bfs	1308917	OK	482	0.03600	10111011111111111111111111011111111111111111111111111111111110111111111111111111111111111110111100100111101111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111011111111111111111111111111111111101111111111011111111011111111101111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
200 500 1;300 50 100;226853480	3	3	mf_dinic_600	94547	OK	238	0.52400	10100011110010000010100001011010111010100011110111010101001110110001111001110010111001011010100100100101101010111100110010101000111000010110101110110110101000000111111011101110101001100000100000001000110110010000100101000100010001110100001001001000111010001001011001001101010010000011110110100001100001111000001100011010101101001001010100000101010000010010101101101011100100110011110100011001101110000010010011001100001011001101101100110111011011111101100110001001111000001111101110100111000011011000
200 500 1;300 50 100;226853480	3	3	ff_dinic_5029	320770	OK	279	0.44200	10101011110010000011100001011011111110100011110111010101001110110001111001110010111001111110100100100101101010111100111010101000111000010111101110110110101001001111111011101110101001110000101000101010111110010000100101001100110011110100101001001001111010101001011001001111111011001011110110100001100101111000001100011110101101001111110100000111010000110010101101101011100100110011110110011001101111000010010011001100011011001111101100110111011011111101110110001101111000101111101110100111000011011010
100 300 1;300 50 100;217605222	1	1	local_optima	23733	OK	130	0.56667	110001000110010011010110101010100111101100101101010011000110011000010000100001101000001010110001001010101000100100101010001000010101111011010100011111110111110010000001100010010010101101100001000000010000100111010110001110111100001000100000010100001110000010111000001001101100011011110111000010001011
100 300 1;300 50 100;217605222	1	1	directed_bfs	280972	OK	278	0.07333	111001111111110111111111111011111111111111111111111011111111111111111011111111111111111011111111011111101110111101101111111111111111111111011111111111111111111111111111111011110111111111110111111111011111111111111111111111111111111111111101111111111111101111111011111111101111111111110111111111111111
100 300 1;300 50 100;217605222	1	1	mf_dinic_100	24782	OK	150	0.50000	110001000110010011011110101011110111101100101101010011001110011000010000100001101000001010110001001010101000100100101010001000010101111011011100011111110111110110001001100010010010101101100001000001010000100111111111011111111100001100100000010100001110001111111000001011101101011111110111000010001011
100 300 1;300 50 100;217605222	1	1	ff_dinic_1774	91877	OK	183	0.39000	110001101110010111011111101011110111101100111101011011001110011000010000110001101000001011110011001010101000100101101010001000010101111011011101111111110111111110001011110010010011101101100011001001010011100111111111011111111111011100100001010101111110001111111000011111101101011111110111001111011011
200 300 1;300 50 100;204813578	2	1	local_optima	36584	OK	130	0.56667	111000000111000111000011000110000000001110100110001100000001100101001100000100000010110101001011010001010100000111011000111011101010111101100110010100100000010001001001011001011011000111110111011001011111010000010110100101000100100100000000100111000111111101110010100011000000000010100110000101111110
200 300 1;300 50 100;204813578	2	1	directed_bfs	261756	OK	276	0.08000	111011101111110111100111111111110010111111111111101111111101111111111111111101111111110111111111010111110111100111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111101111111110111110111111111111101111111111111111111111111111111111111111111111111110111111110
200 300 1;300 50 100;204813578	2	1	mf_dinic_200	40243	OK	138	0.54000	111000000111000111000011000110010000001110100110001100000001100101001100000100000010110101001011010001010100000111011001111011101010111101100110010100100010010001011001011001011011000111110111011101111111010000110110100101000100100100000000100111100111111101110010100011000000000010100110000101111110
200 300 1;300 50 100;204813578	2	1	ff_dinic_3454	155867	OK	165	0.45000	111000000111100111000011000110010000001111100111001101010001100101001100010100001010110101001011010101010100000111011101111011101110111111100110010100100010111001011001111001011011000111110111011111111111010001110110110101000111100110010000110111110111111101110010100111000000000010100111100111111110
100 300 1;300 50 100;188546142	2	1	local_optima	25127	OK	139	0.53667	010000100010001101010100000101011111110001011001110011011100101111001100100010111101000001010000010101101011111001011000000000100111101100001000011101100001101001010111100011010001010110000010011100010110100010111110001100000100110111101011110001001101100010100010111010111000000011110011010100100001
100 300 1;300 50 100;188546142	2	1	directed_bfs	296499	OK	287	0.04333	111111111011111101111101111101111111111111111111111111111111111111111111111111111111111111110111111111111111111111111110111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111011111110111111111111111111111111111111111011111101101
100 300 1;300 50 100;188546142	2	1	mf_dinic_100	26220	OK	143	0.52333	010000100010001101010100000101011111110001011001110011011100101111001100100010111101000001010000010101101011111001011000000100100111101101001000011101100001101001010111100011010001010110000010011100010110100010111110001100000100110111101011110001001101100110110010111010111000000011110011010100100001
100 300 1;300 50 100;188546142	2	1	ff_dinic_1799	90983	OK	182	0.39333	010100100010011101010100101101111111110001011001111011011100101111111101100011111101100001010000010111101011111001011000000100100111101101011000111101101001101001110111100011110011010110000110011100010111101110111110001111110110110111101011110111001101110110110111111010111001010011111011011101101101
200 300 1;300 50 100;149536253	3	1	local_optima	33194	OK	115	0.61667	000001110110010001001000000110100001010100100000010100000010001000100111000010100110010100100000000000100000101110101001011111100101001001101011011011100101001111100111000000011010010111000100110000100100000101100000001010100000111000001100111100010000101000100000011101100000110111000000101110001011
200 300 1;300 50 100;149536253	3	1	directed_bfs	238042	OK	283	0.05667	110001110110111111111111111111111001111111111111111101111111111111111111110111111111011101111111111111110011111111111111111111111111111101111111111111111111111111101111111111111111011111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111
200 300 1;300 50 100;149536253	3	1	mf_dinic_200	36050	OK	119	0.60333	010001110110010001001000000110100001010100100000010100000010001000100111000010100110010100100000000000100000101110101001011111100101001001101011011011100101001111100111000000011010010111000100110000100110000101100000001010100000111000001100111100010000101000100000011111101000110111000000101110001011
200 300 1;300 50 100;149536253	3	1	ff_dinic_3321	138868	OK	172	0.42667	110001110110010101001000000110110001010111101101011100000010101010100111000010110111010101111001100000110000101110101011011111100101001101101011011011100101111111100111101000011010010111111101110101110111001101111010111010101000111101001101111101111010111000101010011111101000111111110000101110001011
100 300 1;300 50 100;205036719	3	2	local_optima	25060	OK	133	0.55667	100000001101001001111100001011000101011010000000001110000010000110000100110111100001000000010011100101010100100010010010100001100000000101100100011111011100000111011100001101000011001111001100011000001111110011000000011111001011011001100001111101100010001001101100101101001101010111010100111110110110
100 300 1;300 50 100;205036719	3	2	directed_bfs	270105	OK	284	0.05333	101101001111111011111111111111110111111011111101111111110111111111111111111111111111111111111111111101111111110111111011111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111010011111111111111111111111111111111111111111111111
100 300 1;300 50 100;205036719	3	2	mf_dinic_200	27271	OK	139	0.53667	100000001101001001111100001011000101011010000000001110000010000110000110110111100001000000010011100101010100100010010010101001100000000101100100011111011100000111011100001101000011001111001100011000001111110011000000011111001011011001100001111101100010001101101100101101001101010111010111111111110110
100 300 1;300 50 100;205036719	3	2	ff_dinic_1667	74778	OK	182	0.39333	100000001101001001111100001111000111011010100000111110100110111110001110111111100001101001010011100101010100100110011010101101101100001101101100111111111100100111011100101111110111001111011110011001001111111011010000011111101111111001101011111111100010001101101100111101001101010111110111111111110110
200 300 1;300 50 100;204912707	2	1	local_optima	35911	OK	124	0.58667	011000100010111101001110011001000100100101000110101111110001000001000111110111000011100010100111011111100000100001010100000100010000111001100001111110000000100110010000110000010000010100100010000111011001000010000001010000110101001001100001100011011010000000001000011110001111110111010000101000011101
200 300 1;300 50 100;204912707	2	1	directed_bfs	280619	OK	278	0.07333	011010111111111111101110111111101110110111111111101111111101101111111111111111101111111110111111111111101111111111111111111111111101111111111111111111011111111111111111111111111111111101111110111111111111111011111111110111111111111111101111111111111111111111111111111111111111111111111110111111111111
200 300 1;300 50 100;204912707	2	1	mf_dinic_200	38739	OK	132	0.56000	011000100010111101001110011001000100100101000110101111110001000001000111110111000011100010100111011111100000100001010100000100010000111001100001111110000100100110010000110000010000010100100010000111011001000010000001110000110111001011100011100011011010000100001000011110001111110111010000101110011101
200 300 1;300 50 100;204912707	2	1	ff_dinic_3489	156651	OK	166	0.44667	011000110010111101101110011011001100100101100110101111110001000111000111110111000011100110100111011111100000100011011100101100110000111111100001111111000100100111010000111100010110010100100010000111011001001011101001110000110111001111101011100011011110000111001000111111001111110111011000101110011111
200 500 1;300 50 100;191936020	2	2	local_optima	71879	OK	193	0.61400	10010101011000000000010011110001000110010010000000011101011000000001110000000110111110000110111011011011111010000100000000000001000000101010101001100111011000010100000000000110011000010001011010100010001100001010001000000011000010001101010000000001100010000000101110100111100100000001100001001000110010110001000110101001100110101000011110001001001101110011100001100000001001011000001101110101010010110110100100000101001010101000001110011011100010110101000001111001110111011000000100111000100000110100
200 500 1;300 50 100;191936020	2	2	directed_bfs	1358895	OK	461	0.07800	11110101111101111110110111111101110110110111101111011111111111111111111101111111111111111111111011111111111110111111111111111111011011111111111111111111111110111111111010011111111101111111111111111111111110111111111111111111111111111111111111111111101111010111111111101111110111101111111111111111111111111111111111111111111111111111111111111111011111111111100111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111110111111111111101100111100
200 500 1;300 50 100;191936020	2	2	mf_dinic_400	77997	OK	200	0.60000	10010101011000000000010011110001000110010010000000011101011000000001110000000110111110000110111011011011111010000100000000000001000000101010101001100111011000010100000000000110011000010001011010100010001100001010001000000011000010001101010100000001100011000000101110100111100100000001100001001000110010110001000110101001100110101000011110001001001101110011100001100000001001011000001101110101010010110110100100000101001010101000001110011111110010110111001001111001110111011010000100111000100000110100
200 500 1;300 50 100;191936020	2	2	ff_dinic_4958	349450	OK	286	0.42800	10010101011001110000110011111001100110010111000010011101011000000001111100101110111110001110111011011111111110010100000001100001010000101010111001100111111010011100011000001111111100011001011110110010011110011010001000000011001010111101010110100011100011000000101111100111100100000111110011111011110110110001000110101001100110111000011110001101001101110111100001110001001001111001111101110101010111110110100111110111011010111001001111011111111011111111011101111111110111011010101101111111101000110100
100 300 1;300 50 100;181965358	3	1	local_optima	22871	OK	121	0.59667	000000100110101001100111101000100010001000100100100011010001100100110110011001110001111001100101101001001100001101111010110000100001011000001110100001111110000100010100111101000000100101110110001001010101010011011010000001010101101010000111000000010100111100011000000000010101000010100000000000100101
100 300 1;300 50 100;181965358	3	1	directed_bfs	276885	OK	282	0.06000	011111101111111001111111111111101111011111111111111111111111111111110110111111111111111111111111101111111111111111111111111111110111111111111111111111111111111111111111111111111011111111111111101111011111111111111111111111111111111111111111111111111111111111111111111111111101111010111011111011111111
100 300 1;300 50 100;181965358	3	1	mf_dinic_100	24468	OK	140	0.53333	010000100110101001100111101100100110001000110100100011010001100100110110011001110001111001110101101001001100011101111011110000100001011001001110100001111111100100011110111101000000100101110111001001010101010011011010000001010111101010000111000000010100111100011010000110110101000010100000000000101101
100 300 1;300 50 100;181965358	3	1	ff_dinic_1705	93028	OK	182	0.39333	010000100110101001110111101101100111011010110101100011010001101100110110011001110001111111111101101001001100111101111011111001110001011001011110100001111111111110011110111111000000101101110111001001010101010111011011101111110111101011000111001111111100111110011010000111111101000010101010001000111111
200 300 1;300 50 100;204634310	2	1	local_optima	34732	OK	118	0.60667	000100010001011100010110000100101001010000000010111000001000011000000010001100000100100111000110011101000100110110110100110000010011010110000101001011100000111011111100100000000001001000100000110010100100000000011000001110010011000010001100110011111100001001011111000001101010100110110010001111010101
200 300 1;300 50 100;204634310	2	1	directed_bfs	334926	OK	283	0.05667	011110110011111111111110110111111001111111010111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111101111110111111111111111111111111111111111111111111111111101111111111111111111111111111111111101111111111111111101111111111111111111111111111111111111110111
200 300 1;300 50 100;204634310	2	1	mf_dinic_200	37628	OK	132	0.56000	000100010001011100011110000100101001010010000010111000001000011000000010001100000100100111000110011101000101110110110110110000010111011110001101001011100000111011111100110000000001001011110100110010100100000000011000001110010011000010001100110011111100101001011111000001111010100110110010001111010101
200 300 1;300 50 100;204634310	2	1	ff_dinic_3337	147225	OK	160	0.46667	000100110011011100011110000100101001010010000011111000101001011001000011111100101110100111010110011101001111110110110110110000110111111111001101101111100000111011111100110010000001001111110100110110100101000000011100011110010011010010001100110011111100101001011111000001111010110110110010001111010101
200 500 1;300 50 100;228756402	1	1	local_optima	67130	OK	198	0.60400	00111011110000101000010100001101110000001101100010010010111110011010010000101011000010111000110001010101000000100110111001110000001110100000101111000001000011000010000001000100000000101001010010100100110100000000100100101011011011001100011100110100010001110000001101100110000100010010000100001010010010011000001001010000100110000100110111011010000000010111001110011000100001010110111100010010000100001101110000001110111000110100000000010100001110010011000010100001010011001001110110101010101101110010
200 500 1;300 50 100;228756402	1	1	directed_bfs	1096953	OK	469	0.06200	10111011111111111011111111111111111111111111111111111111111111111111111101111111111011111111111101111111111111111111111111111111111111111111111111111101100111111011110101111111111111111111111111111111111111111111111101111111011111111111111111111111111111111100001111111111110111111111001111111111111011011111111101111111111111111111111111111111111111111111111111111111111111010111111111111111011111111111111011111111111111111111111111011111111111111111110011111111111111111111111111111111111111111111
200 500 1;300 50 100;228756402	1	1	mf_dinic_200	72006	OK	222	0.55600	00111011110110101000010100001101110100011101100011010011111110011010010000101011000011111000110001011101000000100110111001110000001110100000101111010001000011000010000001000100000000101001010011100100110100000100101100101011011011001100011100110100010011110000001101100111000100010010000100001010010010011000001001010000110110000100110111011010010000010111001110011000100001010110111100010010000100001101110010001110111000110100110010010100001110010011010010100001010011001011110110101111101101110010
200 500 1;300 50 100;228756402	1	1	ff_dinic_4886	311040	OK	287	0.42600	00111011110110101001010110001101110100111101100011010011111110111010010000101111001011111000110101011101000100100110111001111000001110100101101111010001000011100010000101001110001000101001011011100100110100000100111101101111011011101110011101110111110011110000001101100111110100010010000110001011011010011000101101010000110110000111110111111110110100110111001111011000100011010110111100111110010100011101110011001111111011111110110110010100001111111011010011100101010011101011111111101111101111111011
200 500 1;300 50 100;226847509	3	3	local_optima	81761	OK	219	0.56200	01001000010000000011001010110000100100011001001100001001101100000001000001110001000110001001000101001101110011111001111110001111010100111110100000000101111010100001001000010011101111110001101000111000010100001000001011010001100000101011101010101010010010001000011110010001011011011101111100000110101001110110100100100100101100110010001011011110010100111100101100100010001000011100000101000100001100011100010000010101010000111000101000011101100011010100101001011110010100010001110100011110011101011101
200 500 1;300 50 100;226847509	3	3	directed_bfs	1789206	OK	471	0.05800	11111110111101101011101111111111111111111111011111111111111111111111111111111111111111011111111101111111111111111111111111111111111111111111111111101111111111111111111111011111111111111111111111111111111111111111111111110111110111111111111111111111111111111111111111110111111111111111111111111111111111110111111111111101111111111011011111111111111110111110111111101111101101011101111111111111111111111111111111111111110011111111111111111111111111111111111111111111111101111111111111111111111111011101
200 500 1;300 50 100;226847509	3	3	mf_dinic_600	97899	OK	264	0.47200	11101000010000000011101010110000100100011001001100001011101101010011100001110001000110001011100101101101110111111001111110101111010110111110101100001101111011110001001001010111111111110011101000111000010100001000001011010001100000101111101010101010011010001000011110010011011011011101111111110110101001110110100100100100111100110010001011011111010100111110101100100010001000011100010101000110001110011100010100011111010000111001101000011111100011010100111101011110011100010001110100011110011111011101
200 500 1;300 50 100;226847509	3	3	ff_dinic_6364	420151	OK	304	0.39200	11101000010000001011101010110101100100011001001101001011101101010011100001110101000110001011100101101101110111111001111110101111010110111110111100001111111011110001011001010111111111110111101011111000110100001011101111010001100000101111101010101010011010011000011110010011111011011101111111110110101001110110110111101100111101110010001011011111010100111110111100101011101000011100011101111110001111011100010111011111010010111001111000011111100011110110111101011110011100010001110110011110111111011101
200 300 1;300 50 100;204680364	2	1	local_optima	39559	OK	136	0.54667	111000000010000101110001100011001001001110010010101010001001110000000011001000111001010001101010010011011101010000111001100000110001010010101101001001011011010011101010011100000001011100000100001111010111111110010000100010000100010011001100011001001000010111011011110010111000010011011011111010111011
200 300 1;300 50 100;204680364	2	1	directed_bfs	307522	OK	283	0.05667	111111011110011111111111111111111111111111111111101111111111111111111111101011111111111011111111111111111111111111111111111111111111011111111101111111111111011111101111111111111111111111111111111111111111111111111111111011011111111011111111111111001111111111111111111111111011111111111111111111111111
200 300 1;300 50 100;204680364	2	1	mf_dinic_200	42480	OK	156	0.48000	111000010010000101110001100011001001011110010010101010101001111001001011001010111001010011101010010011011101011010111001100000110001011010101101001001011011010011101111011100100001011110000100001111010111111110010000100010000100010011011100011011001000010111011011110010111011010011011011111011111011
200 300 1;300 50 100;204680364	2	1	ff_dinic_3312	164831	OK	180	0.40000	111011010110000101111001100011001001011110010011101010101001111001001011001011111001110011101010010011111101011010111001110000110001011110101101001001011111010011101111011100101001011110110100101111010111111110110000100010000100110011011101011111001111010111011011110010111011010111011011111111111011
200 500 1;300 50 100;226905383	3	3	local_optima	78701	OK	201	0.59800	01010000100011101010011110100010100001010010111100011100101011010101011011001001001001000110000010110000111111101011011100000110000100010000000000100000011100000111010000111100000000011001110010100001101000001111100001000110011100111100000001100011001011010010000000101001010110001010001000101010101100111100010000001000111100000101001010110110010011100010001000101011000000000111100100000000100101001001010100000010110000110010100000011010100110011110010000100111000010000010000110011100100111111011
200 500 1;300 50 100;226905383	3	3	directed_bfs	1465187	OK	477	0.04600	01011010111111111110111111111110111111111111111111111111111111111111111111111111111111111111111110111011111111111111111111111111111111111111011111111111011111111111111111111111111111111111110111111101111111111111111111111111111111111111111111111111101111111111111110101111111111111111111111111111101111111101111111111111111111111111111110111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111110111111111111111111110111101111111111111101111111111111111111111111111
200 500 1;300 50 100;226905383	3	3	mf_dinic_600	91887	OK	234	0.53200	01010000100011101010011110100010110001010010111100011100101011010101111011001001001001000110000010110000111111101011011100000111000100011000000000110000011100010111010000111100001001011001110010101101101110001111100001000111011110111100000011100011001011010010000000101001011110001010001000101010101100111100010001001001111100000101001010111110010111100010001100101011000000000111110110000010110101011101010100000011110100110011100010011110100110011110010000100111100010000010000110011100100111111011
200 500 1;300 50 100;226905383	3	3	ff_dinic_5594	348273	OK	288	0.42400	01010010100011101110011110110010110001010110111101011110101111010111111011011001001001000111000010111000111111101011111100100111001100011001000010110010011101010111010000111100001001011001110010101101101110001111101001000111011110111100101111100011001111110010000000101001011110001010011010101010101110111100010001101001111100000101001110111110110111100010111111101011011000010111110111010110111101011101110100000011111100110011100010011110100111011110010000101111100010000010011111111111111111111111
100 300 1;300 50 100;188380471	2	1	local_optima	23527	OK	130	0.56667	100001000010000000001111011100000010000100011111000100010000000010000000010101111000101110100010001100011111010011010110011101101000110011010010111010000001111011111000011010111011101000110101101100101010110101101010001101001000001000001000000110000001101010111011011001110100100000101010111010101000
