200 300 1;300 50 100;256462909	3	3	mf_dinic_600	49341	134	0.55333	100001000110010100101010011001000101111100101010001110001101101010010100010101110000010110110001000100000001001011000011111110011000110000100111010110000000110001001100000000100101101001100100001110001110011101010110101101010101110000111111010000100000001001100100001101110001111011100110110001111010
200 300 1;300 50 100;256462909	3	3	ff_dinic_3885	167274	160	0.46667	101001000111010100101010111001000101111100101010001110011101111010110110110101110100011110110001000100000001001111100011111110111000110111100111011111100000110001001100000000100111101001100100001110001110111101010110101101010101110000111111010001100000001001110110001101111001111011100110110011111010
200 100 1;300 50 100;143958648	2	1	local_optima	8315	34	0.66000	0110100010010111000010000000010011000111010000000000001001010110010100000101000100001000010011111010
200 100 1;300 50 100;143958648	2	1	directed_bfs	11476	88	0.12000	0111111110011111111111101111111011111111110111111111111001111111110111011111110111111111111111111011
200 100 1;300 50 100;143958648	2	1	mf_dinic_200	9467	39	0.61000	0110100010010111000010100000010011100111010000000010001001010110010100010101000100011000010011111010
200 100 1;300 50 100;143958648	2	1	ff_dinic_1130	22980	52	0.48000	0110100010010111101010101100011011100111110000001011001001011110010111010101000100011001010111111010
100 500 1;300 50 100;193455793	1	1	local_optima	50841	218	0.56400	10001000010100111111101000110101101001101011000010001010100001001100101010111010100100011101011000000000001100011110101001100010111001000101010000111111000001001000000010100111010110000011110111111010001100100111011011010010010001010111010010101101010111101101010011101100010000011110100110010100010100100000100110001000001101000001001000000011010100110000000001000100001011001000010001101001101000011000011111110111100010001111010100000110010001001001010000000111111110100110101001110100111000000101
100 500 1;300 50 100;193455793	1	1	directed_bfs	2153428	481	0.03800	11001111111101111111111101111111111111111011111111111011111111111111111110111111111111111101111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101110111111111111111111111111111111110111111111101111111101111111111111111111111111111111011111111111111111111111111111111111111011111011111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111
100 500 1;300 50 100;193455793	1	1	mf_dinic_100	53048	222	0.55600	10001000010100111111101000110101101001101011000010001010100001001100101010111010100100011101011000000000001100011110101001100010111001000101010000111111000001001000000010100111010110000011110111111010001100100111011011010010010001010111010010101101010111101101010011101100010000011110100110010100010100100000100110001000001101000001001000000011010100110000000001000100001011001000010001101001101000011000011111110111101010001111010101000110110011001001010000000111111110100110101001110100111000000101
100 500 1;300 50 100;193455793	1	1	ff_dinic_3156	215394	294	0.41200	10001111111101111111111100110101101011101011010011001011101001011100101010111010110110011101111100001001011100011110101001100010111101000101011001111111001101011000110010100111111111010011110111111010001100101111011011010010010001011111010110101101010111101111010011101100010100011111110110110100010101101100100110011000001111000001001101010011010100110101001011010110001111001010011011101101101000011000011111110111111010001111110101100110110011001001011000000111111110100110101111111100111011111101
200 500 1;300 50 100;216844638	3	1	local_optima	71441	206	0.58800	00110100011110110011001000101010001110110001011011100010101001011000011111001001001011101001001010011100001101000010101101001111000101001001100110011110100111001001001110010001100000000110000011000000101010101101011101000010110011001000001011000010000011010001001110111001000000010000010011101100000001101001000010101111010000111101100101110010001010000001010101011000000010100000110010101111100001011100001000001110000010001000100001110010000010100100100011000010110011001000000101101000011011000101
200 500 1;300 50 100;216844638	3	1	directed_bfs	1547188	479	0.04200	10110111111111111011101111111111111111111111111111101111111111111111111111011111111011111111111111111111111111111111111111111111111111111011111111111111111111111011111111111111100111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111101111010111111111111111111101111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111101111111011111111111011111111111111111111111111
200 500 1;300 50 100;216844638	3	1	mf_dinic_200	76203	229	0.54200	00110100011110110011001001111010001111110001011011100010101001011010011111001001001011101001001010011100001101000010101101001111010101001001111110011110100111011001001110010001100000000110000011000010101010101101011101000010110011001000111011000010000011110001001110111001000000010000010011101100000001101001001010101111010010111101100101110010001010000001010101011000000111100101110010101111110001011100001100001110000010001000100101110010000010100110100011000010110011001000000101101000011011000111
200 500 1;300 50 100;216844638	3	1	ff_dinic_5899	392823	277	0.44600	10110100011110111011001011111010001111110011011111100110101001111111011111011101001011101101101110011110001101000010101101001111010101011001111110011110100111011011011110011111100100000110000011100010101010101101011101000011110011001000111011001010000011110101001110111001000000010000011011101100000111101001001110101111010011111101100101110010011010000101010101011000010111100111110010101111110001111101011100001110000011001000100111110011001010100111100011001010110011001011000101101001011011010111
200 100 1;300 50 100;146700547	3	3	local_optima	12926	41	0.59000	0001001100100100011110011001000100101110010010000000101001100111000100101100010001100100110101010110
200 100 1;300 50 100;146700547	3	3	directed_bfs	10827	90	0.10000	1101001111111111111111111011111111101111011111001101111011111111111111111111111111111111111111111111
200 100 1;300 50 100;146700547	3	3	mf_dinic_600	16095	46	0.54000	0001001110100110011110011001000100101110010010000100101001100111000100101100110001110100110101010110
200 100 1;300 50 100;146700547	3	3	ff_dinic_1374	29261	56	0.44000	1001001110100110011110011001000110101110010011000100111001100111100110101100110011110100111111110110
200 500 1;300 50 100;217230811	3	1	local_optima	75341	215	0.57000	11000000011001101100000110110010000101000011001110010101010111111100001000100010111100000110001011000011000100000110011110111100000101000010111101101000110110001011101011000001110000110010000000101001110000101100110100010001111110001100011101110001110001001010001010000101110100100101100110000010010000110000100010001110000010101110011001010010110011100000111000001010010100001010101000010100011011001011100100101101110110010000000101011000100100110010100011100011110101100110100010010100100001101101
200 500 1;300 50 100;217230811	3	1	directed_bfs	1600907	477	0.04600	11011101011011111100111111111110110111011111111111111111111111111111111111111111111110111111111111101111111101111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111011111111111111111011111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111010111111111111110111111111111111111111111111101111111111111101111011111111
200 500 1;300 50 100;217230811	3	1	mf_dinic_200	81560	223	0.55400	11010100011001101100000110110010000101000011001110010101010111111100001000100010111100000110001011000011000100000110011111111100000101000010111101101000110110001011101011000001110001110010000000101001110000101100110100010001111110001100011101110001110001001010001010000101110100100101100110000010010010110000100010001110000010101110011011010010110011100000111000001010010100001010101000010100011011001011100100101101110110010000001101011000100100110010100011100011110101100110100010010100100001101111
200 500 1;300 50 100;217230811	3	1	ff_dinic_6468	486978	290	0.42000	11010100011001111100101110110010100101001111101111011101011111111100001000100010111100010111001011000011011100000110111111111100010101000010111101101001111110101011101011011011111001110011100010111001110101101110110100110101111110101110011111110101111011001010101110010101110110111101100110000111010011110100100011001110010110101110011111010010110011100000111010001011010100001010101100010110111011001011101100101101110110110010101111111000100100110011100111100011110111100110101010010100100001101111
100 300 1;300 50 100;188446851	2	1	local_optima	23493	140	0.53333	110111011101110100000010100010111000001010101010110000001000110010111001100110111110011001000010110110101111110000101010011111001111101001100100111000110000000000101110110101100001100010100100011010001001000110011010011000011100001110110110001011000110011101100000010110100100010000000101011100011111
100 300 1;300 50 100;188446851	2	1	directed_bfs	270242	282	0.06000	110111011111111111111111101010111011111111111110111110111111110011111101111111111111111111110111111111101111111111111110111111111111111111111110111110111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111
100 300 1;300 50 100;188446851	2	1	mf_dinic_100	25667	153	0.49000	110111011101110110100010100010111010001010101010110000001000110010111001110110111110011001000010110110101111110000101010011111001111101001100100111000110000000100101110110101100001100010100100011010001001000110111010111000011100001110110110001011000110111101100000010111100110110000000101011101111111
100 300 1;300 50 100;188446851	2	1	ff_dinic_1307	63767	195	0.35000	110111011101110110100110100010111010001010101010110110001000110011111001110111111110011011000010110110101111110011101110011111001111101011101100111000110100101100101110110101100011100110100101111110101101001111111111111101111100111110110110001011111110111101110001010111110111111110100111011101111111
200 500 1;300 50 100;206703304	2	1	local_optima	73725	208	0.58400	11100010000001001010011000000100001000001110011000111111100001101110010111011111000110000110101000000111010110010000000101011100000001001101010101000010000001111011010010000010001001001000000110111011000001100000010101001010000000100000010010000001100011101010111011110011010000101110000100100110101001001101101101100100000000100001010110000010011100000001011100111111010000000110100011110010001010110001111011011010100101110101010000001011000010111001100011100000111111000111100101000010000010010111
200 500 1;300 50 100;206703304	2	1	directed_bfs	1322824	475	0.05000	11111011111101111111111110001111111111101111111110111111101111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111101111111111111111111111111011111101111111111111110111111111110111111111111111111101111111110111111011111111111111111111111111111111111111110111111111111111111111111101101101111111111111110111111111011111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111
200 500 1;300 50 100;206703304	2	1	mf_dinic_200	76902	222	0.55600	11100010000001001010011000000110001001001110011000111111100001101110010111011111000110010110101000010111010110010000000101011100000001011101010101101010000001111011010110000010101001001000000110111011000101110000010101001010000000101000010010100001100011101010111011110011010000101110000100100110101001001101101101100100000000100001010110000010011100000001011100111111010001000110100011110010001010110001111011011010100101110101010000001011000010111001100011100000111111000111100101000010000010010111
200 500 1;300 50 100;206703304	2	1	ff_dinic_4646	277039	281	0.43800	11110010000101001010011100000110001001001110011010111111101001111110010111011111000110110110111100010111010111010000000101011100110001011101010101101010000001111011010110011110101011001100101110111011010101111010110101101011000001101001010010110101100011101010111011110011010000101110010100100110111011011101101101101100001000100001110111000010011100000001011100111111111001000111101011110010011010110001111011011010110101110111011001001011010110111101110111101010111111000111110111001011010010011111
200 300 1;300 50 100;256508730	3	3	local_optima	44842	133	0.55667	000011100000001100000000010110010000101001101000010111010011011011101111000101110001110010100010001111010000001010010001111100000010110001101110100010111010100110001010001100100100100001100001100010000100010011000001001010101110001111101001001101111010001111111010111110000010001110100000011001101111
200 300 1;300 50 100;256508730	3	3	directed_bfs	251888	266	0.11333	000111110011101111010101111111110001111111111110110111111111111111101111110101111111111110110111111111111110111111111011111111101111111111111111111111111110101111111111101111101110111111111111110011111110111111100011111111111111111111111111111111111110111111111111111111111111111111111111111111111111
200 300 1;300 50 100;256508730	3	3	mf_dinic_600	53082	155	0.48333	000011100001001100000100110110110000101001111000010111010011011111101111000101110001110010100010011111010000001010010001111100000010110001101110100010111010101110001011001100100100100101100101100010001110010011000001011010101110001111101001111101111010101111111010111110101010001111100100111001101111
200 300 1;300 50 100;256508730	3	3	ff_dinic_3474	170048	188	0.37333	000011110001001100000101110110110000111101111000010111010011111111101111010101110101110010100110011111010000001010111001111101100010110001101110101111111010101110001111001100101110100101110101100010011110110111000011011011101110011111101011111101111110101111111010111110101011111111110101111101101111
200 300 1;300 50 100;185158394	2	2	local_optima	42031	137	0.54333	000111111011010111001000000110111011000100001001010001101011000111100011000110101000001100000001010100110101011001101010100010100100100110010011111001110010110100100000100001000001010110100100101110001000000110011100001110000010111010111100101000100001000001011101111011011101010110101000101111010111
200 300 1;300 50 100;185158394	2	2	directed_bfs	307687	287	0.04333	101111111011110111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111011111111111111111111111101111111111110101111111111111111011111111111011111111111111111111111111111110111111111111111111111110111111111111111111111
200 300 1;300 50 100;185158394	2	2	mf_dinic_400	48887	150	0.50000	000111111011010111101000100110111011010100001001010001101011000111100111000110101000001100000001010100111101011001101010100010110110100110010011111001110010110100100010100101000001010110110100101110001001000110011110001110000010111010111100101000100001100001011101111011011101010110101000101111010111
200 300 1;300 50 100;185158394	2	2	ff_dinic_4056	190999	181	0.39667	101111111011010111101000110110111011011100111001110001101111000111101111000110101000001101001001011100111101011001111010110110110110110110011011111001110010111100100011100101001001010110111100101111001001010110011110001110011010111110111100101000100101100001011101111011011101010111111000111111011111
200 100 1;300 50 100;198036391	3	1	local_optima	11039	50	0.50000	1000010000001101101011101111100011001010011110111001001000001101010001110110000111011101000000111111
200 100 1;300 50 100;198036391	3	1	directed_bfs	9892	88	0.12000	1010110100101111101111111111110111101111011111111111111011111111111011111111111111111111111111111111
200 100 1;300 50 100;198036391	3	1	mf_dinic_200	12347	53	0.47000	1000010000101101101011101111100011001110011110111001001000001101010001110110000111111101000000111111
200 100 1;300 50 100;198036391	3	1	ff_dinic_1200	28740	65	0.35000	1000010100101111101011101111110011001110011110111101001010101101010011111110101111111101011000111111
200 500 1;300 50 100;217047143	3	1	local_optima	72455	210	0.58000	01011001001000110010001110100001110101101000100100000000001000010001011011000100000000001000001001010100101110000011101000010100001100110000111111000100001111000100000110001010100011010101100010001011101000101100111000100000011011100101000001110011101011101101000110100001011000000011011110000111101111001001010111110001001000000100100100000100100000100001010001100000000111100010111111101111111000010000110010000100011010111100101100000011011011101110001100110101100001011001001000101011001100011011
200 500 1;300 50 100;217047143	3	1	directed_bfs	1471377	466	0.06800	11111011001111111111111111111101111111111111111110101101111001110101111111010110101111111111001111110111111111111111111101111111101111111111111111111111111111111111111110111111110111111111111111111111111111111111111111111111111111110111011111111111111111111111110111111111111101101111111111111111111111101111111111111101111111110111111111111111111111111111111111111101111111101111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111011111111111111111111111
200 500 1;300 50 100;217047143	3	1	mf_dinic_200	75392	232	0.53600	01011001001100110010001110100001110101101000100100100000001000010001011011000100000000001000001001010100111110000011101000010100001100110000111111000100001111001101001110001110100011010101100010001011101001101100111000100001011011100101000001110011101011101101000110100101011100000011011110001111101111001001010111110001001000000100100100000100100000110001110001100100010111100010111111101111111000010000110010001100011010111110111100000011011111101110001110110101101001011001001000101011001100011011
200 500 1;300 50 100;217047143	3	1	ff_dinic_6175	404953	301	0.39800	11111001001101110010101110110001110101111000101100100000011000010001011111000110100011001100001101010101111110001011101100010100101111110100111111000101001111101101101110001110110011110101110010111111101011111100111000101011011111110101000001110011101011101101000111110101011100001111011111001111111111001011010111110001101010000110100100101101100101111001110101110101010111100011111111101111111000110010110010111100011111111110111100010011011111101110101110110101101001011101001010111011101100011011
200 500 1;300 50 100;226982249	3	3	local_optima	78864	218	0.56400	10000001110111000011101101000110100010011100101000001101111100000010101001000111101101001100001101110110100101011001001011101111001000100000100100100000000000001001011001010000011001101011110110101010110110110100110111000110000010000111001111001000111000100010100000001110100000100011100010111011100000001000100111000010000000001000101001110110100100101010111011100011110000101101110001010000100011010011101010000100000100001001000010011000001001011001001101011000110101100010000011111111010111101111
200 500 1;300 50 100;226982249	3	3	directed_bfs	1157549	465	0.07000	10100001111111010011111111011111111111111111111011111111111111111111111101111111111111111111111111111110111111111111111111111111011101111101111111111111111011111111111111110111111111111111111111111110111111110111110111111111100111111111111111111111111111111111111111111111110011111111101111111111111111111111110111110111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111101011110111111111101111111111111011111111111111111111111111111011111101111
200 500 1;300 50 100;226982249	3	3	mf_dinic_600	94312	239	0.52200	10000001110111000011101101010110100010011100101000001101111100001010101001000111101101101100001101110110101101011001001011101111001000100000100100100000000000011001011001010000011011101011110110101010110110110101110111000110000010010111001111001110111000100110100010001110100001100111100010111011100000001010100111000010001000001001101001110110100100101010111011100011110000101111110001010000100011010011101010000100000100001001010010011010001001011001001101011000110101100011000011111111010111101111
200 500 1;300 50 100;226982249	3	3	ff_dinic_6242	402234	288	0.42400	10100001111111000011101101010110101010011100111000001101111100011010101001110111101101101110011101110110101101011001001011101111001100100000100100100001100001011011011101110000111011111011110110101010111110110101110111000110000010011111101111001110111000100110101010001110100001110111100111111011101000001110100111010010001000011001101001110111101100101011111011100011110101101111110001111001100111010011101111000100000111001101011010011010011001011001001101011000110111100011010111111111011111101111
200 100 1;300 50 100;143706453	2	1	local_optima	10157	43	0.57000	0010101000010101010000010000100101110100100011110111010001101010110010010000100001110110000111110010
200 100 1;300 50 100;143706453	2	1	directed_bfs	10037	86	0.14000	0111111001010111111011010000111111111111101111111111011111111111111011111111111111111111111111111111
200 100 1;300 50 100;143706453	2	1	mf_dinic_200	11489	48	0.52000	0010111000010101110010010000101101110100100111110111010001101010110010010000100001110110000111110010
200 100 1;300 50 100;143706453	2	1	ff_dinic_1045	25926	63	0.37000	0010111000010101110010010000111101110101100111111111011111101010111010110101101101111110001111110110
200 300 1;300 50 100;286724226	3	2	local_optima	39861	124	0.58667	011011100110100100000001010011000000010011010100000000010000111000111101100000000001001111001000000110100001111011101000100110000001100011100100011101001101110000111101000110001001001010011010001000001100000110101111011000010010100100110010101010100000000000101100000100100111110100110111001011110111
200 300 1;300 50 100;286724226	3	2	directed_bfs	244913	282	0.06000	011111111111111110101111111111111011111111110111111101111111111111111111111111111101111111111111111111110111111011111101111111111111101111111111111111111111111110111111111111111101111111111011111111111111111111111111111111111111111110111111111111111111111111111111110111111111111111110111111011111111
200 300 1;300 50 100;286724226	3	2	mf_dinic_400	45909	147	0.51000	011111111110100110000001010011100000010011010100000000110100111001111101101000000001001111011010000110100101111011101000100110000001100011101100011101001101110000111101001110011001101010011010001000011100000110101111011000011010100100111011111010100000000000101100100100100111110110110111001011110111
200 300 1;300 50 100;286724226	3	2	ff_dinic_3360	157111	160	0.46667	011111111110100110000001010011100001110011010100000000110101111001111101111000000001001111011010000110100101111011101101100110000001100011101101011101001101110000111101001110011001101010011010001000011100000110101111011000111010100100111011111011110000000000101100110101100111111110110111001011110111
100 100 1;300 50 100;263568903	3	1	local_optima	6309	49	0.51000	0010100110101101010101011000000011000111000111000111101101010100001011100101000001011010111010111011
100 100 1;300 50 100;263568903	3	1	directed_bfs	10637	87	0.13000	0111110111111111110111011110101111101111101111111111111101111111001111101111111111111111111111111011
100 100 1;300 50 100;263568903	3	1	mf_dinic_100	6912	52	0.48000	0010100110101101010101011000000011000111000111000111101101010100001011100101001101111010111010111011
100 100 1;300 50 100;263568903	3	1	ff_dinic_656	13285	64	0.36000	0010100110111101010101011000000111000111000111011111101101110110001011101101101101111111111111111011
100 100 1;300 50 100;229792328	3	2	local_optima	6072	43	0.57000	0000000100011000100000110110000101010001110100110111111001110100011010000010100001000011011110001111
100 100 1;300 50 100;229792328	3	2	directed_bfs	9968	89	0.11000	1001101111011110111100110111011111111111110101111111111111111111111111111111111111111111111111111111
100 100 1;300 50 100;229792328	3	2	mf_dinic_200	7117	45	0.55000	0000000100011000101000110110000101010001110100110111111001110100011010000010100001000011011110101111
100 100 1;300 50 100;229792328	3	2	ff_dinic_630	16403	64	0.36000	1000001110011010101100110110010111010101110100110111111101110100111110100110101011111111011110101111
200 500 1;300 50 100;182274637	3	2	local_optima	75924	214	0.57200	10111010000100000110111110100110100110101100010010111111010001111000010000101001010010000100000101100010001111011000011100010001001000000011111001001101100011100101000100100000001001101110001001011010100010011111100111101100000000101000001000001000011001000011001010100000000000010000100110001101011010000101100111000010100111000101010100010101010001101000010110100100111000010111111100110100101101000000011101010101010000010110110100010100101100100111000001110011011101001011000111001101010010011101
200 500 1;300 50 100;182274637	3	2	directed_bfs	1266533	466	0.06800	11111110011111100110111111111111110111111111111111111111111001111101111111111111111111011100110111111111111111111101111111111111011111111111111101111111111111111111111111111111111101111111101111111111111111111111111111111111111110111011101111111111111011111111111110111111111111111111111111111111111111111101111111110111111111011111111111111111111001111111110111111111111111111111111110111111101111111111111111011111111111111111111111111111111111111111110011111111111111111111111111111111111111111111
200 500 1;300 50 100;182274637	3	2	mf_dinic_400	88179	255	0.49000	11111010000100000110111110100110100110101100010010111111110001111100010000101001011011000100010101100010001111011000011110110001001010000011111001001101100011110101000101101000001001101110001011011010100010011111100111101110000000101000001000001000011001001011001010110100000000110001100110001101011110001101100111100010111111000111010100010111110001101000010110101110111100010111111100110101101111100001111101010101010100010110110101010101111100101111010001110011011101001011000111001101010010011101
200 500 1;300 50 100;182274637	3	2	ff_dinic_5617	434244	294	0.41200	11111010000100000110111110110110100111111110010110111111110001111100111000111001011011000100010101101010011111011000011111110011011110001011111001001101111011110111100101101101001001101110001011011010100010011111100111111111000010101000001010001001011001001011101010110100000001111101100110001101011110001101100111100010111111000111010100110111111001101001010110101111111101010111111100110101101111100001111111010101010100010110110101010101111100101111010001110011011101001011000111001101010111111101
200 300 1;300 50 100;149214441	3	1	local_optima	36326	126	0.58000	010011011100000001010001001100110100000010010001000110010000001010100101110001011100000111010000100101101110100001101110001011011111100111010100010100101000101001010100100001001001001110110001001010011101101011010110011011110011001100010000100101010000001111110010000000100101001010100000010010010001
200 300 1;300 50 100;149214441	3	1	directed_bfs	317123	274	0.08667	010111011111000111111011101111111100111111010111111111111111111111111111110111111111101111111110111111111111111111111111111111111111101111111111111111111111111111110111111011111111111111111111101111111111111111111111111011111111111111111111111111111111111111111011100111111111111011110011111111111111
200 300 1;300 50 100;149214441	3	1	mf_dinic_200	39869	130	0.56667	010011011100000001010001001100110100000010010001000110010000001010100101110001011100000111010000100101101110100001101110001011011111100111010100010100101010101001010100100001001001001110110001101110011101101011010110011011110011001110010000100101010000001111110010000000100101001010100000010010010001
200 300 1;300 50 100;149214441	3	1	ff_dinic_3609	160347	193	0.35667	010011011110000101010001101101110100111111010001100110010010001110100101110001111101000111010110100101111111100001101110111011011111100111110110011110111111101001010111111001001111011110111011101111011101111011111111111011110011001110111111111111011010111111110010000001110101111010100010111111010001
100 100 1;300 50 100;176351061	2	2	local_optima	6885	42	0.58000	0010100010011001011000000001000100110010010111001111000010000011011001001011001110110000100111100101
100 100 1;300 50 100;176351061	2	2	directed_bfs	11636	90	0.10000	1110101111111111111111001101111111111011111111111111111110111011111111111011111111111101111111111111
100 100 1;300 50 100;176351061	2	2	mf_dinic_200	7450	51	0.49000	0110100010111101011001000001010100110011110111001111000110100011011001001011001110110000100111100101
100 100 1;300 50 100;176351061	2	2	ff_dinic_669	15143	64	0.36000	0110100110111101011101000001111101110011111111011111100110100011011001011011001111110100101111110101
200 300 1;300 50 100;149536253	3	1	local_optima	33416	115	0.61667	000001110110010001001000000110100001010100100000010100000010001000100111000010100110010100100000000000100000101110101001011111100101001001101011011011100101001111100111000000011010010111000100110000100100000101100000001010100000111000001100111100010000101000100000011101100000110111000000101110001011
200 300 1;300 50 100;149536253	3	1	directed_bfs	268881	283	0.05667	110001110110111111111111111111111001111111111111111101111111111111111111110111111111011101111111111111110011111111111111111111111111111101111111111111111111111111101111111111111111011111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111
200 300 1;300 50 100;149536253	3	1	mf_dinic_200	36392	119	0.60333	010001110110010001001000000110100001010100100000010100000010001000100111000010100110010100100000000000100000101110101001011111100101001001101011011011100101001111100111000000011010010111000100110000100110000101100000001010100000111000001100111100010000101000100000011111101000110111000000101110001011
200 300 1;300 50 100;149536253	3	1	ff_dinic_3321	138657	172	0.42667	110001110110010101001000000110110001010111101101011100000010101010100111000010110111010101111001100000110000101110101011011111100101001101101011011011100101111111100111101000011010010111111101110101110111001101111010111010101000111101001101111101111010111000101010011111101000111111110000101110001011
100 500 1;300 50 100;158397018	3	2	local_optima	51266	201	0.59800	11110000100010101000010000100111101000000101101011000000100101000110010010111100011000100010110001110111001101100101001001000000100101100000100100100001000111101011001000010101011001010001100110000100111010110001001011001000001000111000000000000110010001101011000001101110100100000101000010110010110100000000010001010000011100110010110001100000101110010000011110011010100010110111010011011000101000010001001111001001000010100100000100110110000100000000110001110011010011110001010000111000111111110010
100 500 1;300 50 100;158397018	3	2	directed_bfs	1126008	484	0.03200	11110101111011101111111111111111111001111101111111111101111111111110111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111011111111111111011111111111111111111111111111111111111111111111111110111111111111111111111111111111111111110111111111111
100 500 1;300 50 100;158397018	3	2	mf_dinic_200	55359	211	0.57800	11110000100010101000010000100111101000000101101011000000100101000110010010111100011000100010110001110111001101100101001001000000100101100000100110100001000111101011001000010101011001010001100111000100111010110001001011001000001000111000000000000110010001101011000001101111100100000101100010110010110100000000010001010000011100110010110001100000101110010001011110011010100010110111010011011000101010010001011111001001000010100100001100110110000110000000110001110011010011110011010000111000111111110010
100 500 1;300 50 100;158397018	3	2	ff_dinic_2296	166130	286	0.42800	11110000111010101010010010110111111000001101111111001001100101000110010010111110011000100110110111110111001101100101001001000100101101100100100110100011000111101011111000010101011001010001101111010111111010110001001111001000111000111000001000101110010001101011001011101111110100011101100011110010110100010000011001110100011100110010110011100000101110010101011111011010100110110111011011011000111010011111011111001011100110110111001110111111001111100001111111110011010111110111111001111110111111111110
200 100 1;300 50 100;236999944	1	1	local_optima	10183	42	0.58000	0011111110111110001001100001100101001011000001010101001100000000000100000101001101110100001110010010
200 100 1;300 50 100;236999944	1	1	directed_bfs	13234	96	0.04000	0011111111111111111111110111111111111111101111111111111111111111111111111111111111111111111111111111
200 100 1;300 50 100;236999944	1	1	mf_dinic_200	11604	45	0.55000	0011111110111110001001100001100101001011000001010101011100001000000101000101001101110100001110010010
200 100 1;300 50 100;236999944	1	1	ff_dinic_993	25774	70	0.30000	0011111110111111001101100011101111101011000111011101111100001010110111011101001101111101111111111111
100 500 1;300 50 100;193049918	1	1	local_optima	50362	208	0.58400	00111010111100100111101000100000000100100011000110011011001110001110000010111010100001010110110100001001010100000101011101000011101001101000111000001110000110000000101110011110000011010001101000000010000110000010000000101011010100010011000101110010000000101100011010100110011100010001010100111110000100100110111010100001001001110001111000010010100101000101000000001100000000100100110000000110100110000111110000100111010101111101100000001010110001110010110011101000001100110000000001010101011111111101
100 500 1;300 50 100;193049918	1	1	directed_bfs	1102612	457	0.08600	00111110111100111111101111111111011101111111110111111011011110111110111111111011101111111111111101111101111111111111111111111111111111111111111011111111111111011111101111011110111111111111111111111111011111001011111111111111111111111111111111111111111111111111111110110111111111111111111111111111111111111111111111111111111111111101111110111110111111111101111111111111111111111110111111111111111111111111111001111111011111111111111110111111111111111111111111111100111111111111101011010111111111111111
100 500 1;300 50 100;193049918	1	1	mf_dinic_100	51428	243	0.51400	00111010111100110111101000100010000100100011010110011011001110001110100010111010100101010110110100001001010100000101011101000011101001101000111010001110000111000111101111011110001011010011101000001010000110000010001000101011010100010011100101111010110000101100111010100110011110011001011111111110000100100110111110100001101001110001111000010010100101000101000000011100000000110100110010000110101110000111110000100111010101111101110000001010110001110010110011111000001100110000000001010111011111111111
100 500 1;300 50 100;193049918	1	1	ff_dinic_2286	141781	282	0.43600	00111010111100110111101000100010000100100011010110011011001110001110100010111010100101010110110100101001010100000101111101100011101001101010111010001110000111001111101111011110001011110011101000001010000110000010001100101011010100011011100101111110110000101100111010100110111110111001011111111111000100110110111110100111101001110001111100010010101101000101010000011110010001110100110010000110101110000111110001110111011101111101110110001111110011111111110011111100011111111010000001010111111111111111
200 100 1;300 50 100;146612348	3	3	local_optima	15647	50	0.50000	0011111101011101000110100001010100010000110100111100011111110110101100110000101000110101011001000011
200 100 1;300 50 100;146612348	3	3	directed_bfs	11643	95	0.05000	1111111111111111110111101011111101110111111111111111111111111111111111111111111111111111111111111111
200 100 1;300 50 100;146612348	3	3	mf_dinic_600	18981	58	0.42000	1111111101011101010110100001010101110000110101111100111111110110101100110000101000110101111001000011
200 100 1;300 50 100;146612348	3	3	ff_dinic_1448	34848	74	0.26000	1111111101011101110111101011010101110000110111111101111111110111111110110110101000110111111011110111
200 100 1;300 50 100;146956293	3	3	local_optima	13698	48	0.52000	1000000110000000011101100001011011110000010001001110111101100001011110001111000111101010110011111000
200 100 1;300 50 100;146956293	3	3	directed_bfs	11313	92	0.08000	1001011111111101011111111111111111111111111101101111111111111101111111111111111111111111111111111111
200 100 1;300 50 100;146956293	3	3	mf_dinic_600	17361	52	0.48000	1000001110000000011101100011011011110000010001001111111101110001011110001111000111101010110011111000
200 100 1;300 50 100;146956293	3	3	ff_dinic_1239	32945	66	0.34000	1001011110001000011101100011011011110000010101101111111111111101011110101111110111101110110111111010
